Title,SMILES,Category,Actividad
CP-754,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,CP,1
CP-755,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,CP,1
CN-223,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(N)=O)C1,CN,0
CP-756,O=C1N(CCC1)CCCCN2CCN(CC2)c3cc(C(F)(F)F)ccn3,CP,1
CP-757,C1N(CCN(C1)c1cc(ccn1)C(F)(F)F)CCCCN1C(CCC1)=O,CP,1
CP-758,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,CP,1
CP-759,Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O,CP,1
CN-224,OC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C[S](O)(=O)=O)c4ccccc4,CN,0
CN-225,NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4CC(O)=O,CN,0
CP-760,CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,CP,1
CP-761,C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C,CP,1
CP-762,[C@](OC(=O)CC)([C@@H](CN(C)C)C)(CC1=CC=CC=C1)C2=CC=CC=C2,CP,1
CP-763,CN(C)C(=O)Cc1n2cc(C)ccc2nc1c3ccc(C)cc3,CP,1
CP-764,C3=C(C1=C([N]2C(=N1)C=CC=C2)CN(C(CCC)=O)C)C=CC(=C3)Cl,CP,1
CP-765,C3=C(C1=C([N]2C(=N1)C=CC(=C2)Cl)CC(N(CCC)CCC)=O)C=CC(=C3)Cl,CP,1
CP-766,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,CP,1
CP-767,NC(=O)c1cnccn1,CP,1
CP-768,CN(C)c1cnccn1,CP,1
CP-769,c12c3c(N4CCN(C)CC4)c(F)cc1c(c(C(O)=O)cn2C(C)CO3)=O,CP,1
CP-770,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,CP,1
CP-771,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,CP,1
CP-772,C1=CC=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4,CP,1
CP-773,C1=CC(=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4)Cl,CP,1
CP-774,C1=C(Cl)C=CC2=C1C(=CC3=C(S2)C=CC=C3)OCCN(C)C,CP,1
CP-775,C1=CC=CC3=C1SC2=C(C=CC=C2)C=C3CN(C)C,CP,1
CP-776,C1=CC(=CC=C1C(C2(CCCCC2)O)CN(C)C)OC,CP,1
CP-777,C2=C(C(C1CCCCC1)CCN(C)C)C=CC=C2,CP,1
CP-778,C3=C(C2(C1=CC=CC=C1)C(N(C(C(Cl)(Cl)Cl)O)CN2)=O)C=CC=C3,CP,1
CP-779,C3=C(C2(C1=CC=CC=C1)C(NCN2)=O)C=CC=C3,CP,1
CP-780,C1=CC=CC2=C1CC(N(C)C)C(O2)C,CP,1
CP-781,[C@]2(OC1=C(C(=C(C(=C1CC2)C)O)C)C)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,CP,1
CP-782,C1=C(C=CC=C1N3CCN(CCC2=N[NH]C(=C2)C)CC3)C,CP,1
CP-783,C1=C(C=CC=C1N3CCN(CCC2=N[NH]C(=C2)C)CC3)Cl,CP,1
CP-784,C1=C4C(=C2C(=C1)SC=C2C)C3=C(CCN(C3)C)[NH]4,CP,1
CP-785,C1=C4C(=C2C(=C1F)SC=C2C)C3=C(CCN(C3)CC)[NH]4,CP,1
CP-786,C1=C(C(F)(F)F)C=CC3=C1C(C2=C(C=C(F)C=C2)S3)CCCN4CCN(CCO)CC4,CP,1
CP-787,OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4,CP,1
CP-788,C(SC1=NSN=C1C2=CCCN(C2)C)CCCCC,CP,1
CP-789,C(OC1=NSN=C1C2=CCCN(C2)C)CCCCC,CP,1
CP-790,C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC,CP,1
CP-791,C1=CC(=CC3=C1C(C2=CC=C(F)C=C2)(OC3)CCCN(C)C)C#N,CP,1
CP-792,C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C(CC)=O)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,CP,1
CP-793,C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,CP,1
CP-794,C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4,CP,1
CP-795,C1=CC(=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)F,CP,1
CP-796,C(C(C3(C(CC4C2CCC1=CC(C=CC1(C)C2C(CC34C)O)=O)=C)O)=O)O,CP,1
CP-797,[C@]34([C@H]([C@H]2[C@@]([C@@]1(C(=CC(C=C1)=O)CC2)C)(C(C3)O)F)CC([C@@]4(C(=O)CO)O)=C)C,CP,1
CP-798,C1=CC=CC3=C1N(C2=C(C=CC=C2)CC3=O)C(N)=O,CP,1
CP-799,C1=CC=CC2=C1N(C3=C(CC2=O)C=CC=C3)CCCN(C)C,CP,1
CP-800,C1=CC=C(C3=C1C(C2=CC=CC=C2)CN(C)C3)N,CP,1
CP-801,C1=CC(=CC3=C1C(C2=CC(=C(Cl)C=C2)Cl)CN(C)C3)OC,CP,1
CP-802,C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C,CP,1
CP-803,C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C#N,CP,1
CP-804,[C@@H]23[C@@H](CC[C@@H]1C[C@H](CC(O1)=O)O)[C@H](C=CC2=CCC[C@@H]3OC([C@H](CC)C)=O)C,CP,1
CP-805,[C@H]12[C@@H](OC(C(CC)(C)C)=O)C[C@@H](C)C=C1C=C[C@@H]([C@@H]2CC[C@@H]3C[C@H](CC(O3)=O)O)C,CP,1
CP-806,C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O,CP,1
CP-807,C1=CC(=C4C2=C1CC5C3C2(C(C(=CC3)OC(C)=O)O4)CCN5C)OC,CP,1
CP-808,C1=C(C(=CC=C1)OC)OCC2CNC(O2)=O,CP,1
CP-809,C1=C(C=C(C=C1OCC2CNC(O2)=O)C)C,CP,1
CP-810,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C,CP,1
CP-811,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCNCC4,CP,1
CP-812,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O,CP,1
CP-813,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3C(OCC)=O)=O,CP,1
CP-814,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC,CP,1
CP-815,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C,CP,1
CP-816,[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C,CP,1
CP-817,C1=C(OC)C=CC2=NC=CC(=C12)CCCC3C(CNCC3)C=C,CP,1
CP-818,CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl,CP,1
CP-819,CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl,CP,1
CP-820,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O,CP,1
CP-821,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(CCO)CC4)=O,CP,1
CP-822,C2=C(OC1CN(C(NC)=O)C1)C=CC=C2C(F)(F)F,CP,1
CP-823,C1=C(C=CC=C1OC2CN(C(N)=O)C2)C(F)(F)F,CP,1
CP-824,[C@@H](O)(/C=C/C1=C(C2=C([N]1C(C)C)C=CC=C2)C3=CC=C(F)C=C3)C[C@H](O)CC(=O)O,CP,1
CP-825,C2=C(C1=C(C=CC=C1)[N]2N(CCN(C)C)C)C3=CC=CC=C3,CP,1
CP-826,C1=C(F)C=CC2=C1NC(=C3C(=N2)SC(=C3)C)N4CCN(CC4)C,CP,1
CP-827,C1=C3C(=CC=C1)N=C2SC(=CC2=C(N3)N4CCN(CC4)C)C,CP,1
CP-828,[C@@]34(F)C(C2C(C1(N=C(OC1C2)C)C(=O)COC(=O)C)(CC3O)C)CCC5=CC(=O)C=CC45C,CP,1
CP-829,[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4OC(=N5)C)C)C(COC(C)=O)=O,CP,1
CP-830,C2=C(\C(NCCCC)=C\1C=C(Cl)C=CC1=O)C(=CC=C2)Cl,CP,1
CP-831,C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,CP,1
CP-832,C(C1(C(C(=CNC1=O)C)=O)CC)C,CP,1
CP-833,C(C1(C(C=CNC1=O)=O)CC)C,CP,1
CP-834,C3=C(C2=CC=C(N1CCC(O)CC1)N=N2)C(=CC(=C3)Cl)Cl,CP,1
CP-835,C1=CC(=NN=C1C2=C(Cl)C=CC=C2)N3CCC(O)CC3,CP,1
CP-836,C(C1(OC(COC(N)=O)CO1)C)CCCCCCCC,CP,1
CP-837,C(C1OC(C(C)C)(C(C)C)OC1)O,CP,1
CP-838,C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3,CP,1
CP-839,C1=CC=CC(=C1N2CCN(C)CC2)CC3=CC=CC=C3,CP,1
CP-840,[C@@]135C67[C@@H](N(CC1)CC2CC2)CC4=CC=C(O)C(=C34)O[C@@H]5C(OC)(C(C6)C(O)(C)C)C=C7,CP,1
CP-841,C1=CC(=C5C2=C1CC6C34C2(C(C(OC)(C(C3)C(CC)(C)O)C=C4)O5)CCN6CC7CC7)OC,CP,1
CP-842,C1=CC=CC2=C1C3=C([NH]2)CCC(C3)N(C)C,CP,1
CP-843,CN(C)C3CCc2[nH]c1c(F)cc(F)cc1c2C3,CP,1
CP-844,C1=C(Cl)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,CP,1
CP-845,C1=C(SC)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,CP,1
CP-846,C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,CP,1
CP-847,C1=CC=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,CP,1
CP-848,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)COC(=O)C)(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C#N)C,CP,1
CP-849,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)C)(C)C)C(=O)COC(=O)C,CP,1
CP-850,C1=CC(=CC=C1C2[S](CCC(N2C)=O)(=O)=O)Cl,CP,1
CP-851,C2=C(C1[S](CCC(N1C)=O)(=O)=O)C=CC(=C2Cl)Cl,CP,1
CP-852,C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,CP,1
CP-853,C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F,CP,1
CP-854,C1=C(Br)SC2=C1C(=NCC3=NN=C([N]23)C)C4=C(C=CC=C4)Cl,CP,1
CP-855,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C)C4=CC=CC=C4Cl)CC,CP,1
CP-856,[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,CP,1
CP-857,[C@@H]4(C1=CC=CC2=C1OCC2)C3=CC(=C(Cl)C=C3CCN(C4)C)O.CC(=O)O,CP,1
CP-858,[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,CP,1
CP-859,C2=C(N1CC(CO)OC1=O)C=CC=C2C,CP,1
CP-860,C1=CC=CC=C1C(CN2CCCC2)OCCC(C)C,CP,1
CP-861,C1=CC=CC=C1CC(N2CCCC2)CCC,CP,1
CP-862,C2=C(C(NC(CC1=CC=CC=C1)C)C#N)C=CC=C2,CP,1
CP-863,C1=CC(=CC=C1)CC(N(C)CC2=CC=CC=C2)C,CP,1
CP-864,C1=C(C(=C(C=C1)C)NC(C2=CC=C(N)C=C2)=O)C,CP,1
CP-865,C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,CP,1
CP-866,[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,CP,1
CP-867,C1=CC(=CC=C1N2CC(COC)OC2=O)OCC3=CC(=CC=C3)C#N,CP,1
CP-868,[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,CP,1
CP-869,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)CC2=O)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C,CP,1
CP-870,[C@]12(OC1)[C@@H]3C(=C[C@@H]2OC(=O)CC(OC(=O)C)(C)C)C(=CO[C@H]3OC(=O)CC(C)C)COC(=O)C,CP,1
CP-871,[C@@]13([C@@H]2C(=C[C@@H]1OC(CC(C)C)=O)C(=CO[C@H]2OC(CC(C)C)=O)COC(C)=O)CO3,CP,1
CP-872,C1=NC(=NC(=C1CN(C(=C(\CCOC(C)=O)SC(C)=O)/C)C=O)N)C,CP,1
CP-873,C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,CP,1
CP-874,C1=C(Cl)C=CC(=C1N2CCN(CCCNC(C)=O)CC2)Cl,CP,1
CP-875,C1=C(C=CC=C1N2CCN(CCNC(N)=O)CC2)C(F)(F)F,CP,1
CN-226,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O,CN,0
CN-227,CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O,CN,0
CN-228,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C3CC(=O)CCN3C(=O)C(Cc4ccc(cc4)N(C)C)N(C)C(=O)C5CCCN5C1=O)c6ccccc6,CN,0
CN-229,CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc3ccc(cc3)N(C)C)N(C)C(=O)C4CCCN4C(=O)C(C)NC(=O)C1NC(=O)c5ncccc5O)c6ccccc6,CN,0
CN-230,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,CN,0
CN-231,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CN,0
CN-232,CNCC[C@@H](O)[C@@H]1C[C@@H](CN1)SC2=C(N3[C@H]([C@H]2C)[C@@H]([C@@H](C)O)C3=O)C(O)=O,CN,0
CN-233,O.O.O.C[C@H](O)C1C2[C@@H](C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CN[C@@H](C3)C(=O)N(C)C,CN,0
CN-234,CO[C@H]1[C@@H](CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)OC(C)=O,CN,0
CN-235,CCC(=O)OC1CC(=O)OC(C)C\C=C\C=C/C(O)C(C)CC(CC=O)C(O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC)[C@@H](C)O3)[C@@H]([C@H]2O)N(C)C)C1OC,CN,0
CN-236,[Na+].CC(=O)OCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)CC#N)C2=O)C([O-])=O,CN,0
CN-237,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C2=O)C(O)=O,CN,0
CN-238,CC/C=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3csc(N)n3,CN,0
CN-239,O.O.Nc1scc(n1)\C(=C\CC(O)=O)C(=O)N[C@H]2[C@H]3SCC=C(N3C2=O)C(O)=O,CN,0
CN-240,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)C(N)c4ccc(O)cc4)C3=O)C(O)=O)nn1,CN,0
CN-241,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O)nn1,CN,0
CN-242,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)C(C)N)[C@H](O)[C@@H]1N(C)C(=O)CN,CN,0
CN-243,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,CN,0
CN-244,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C(=O)N2[C@H]1C(O)=O,CN,0
CN-245,[Na+].CC1(C)SC2C(NC(=O)CSCC=C)C(=O)N2C1C([O-])=O,CN,0
CP-876,COC(=O)C(C1CCCCN1)c2ccccc2,CP,1
CP-877,CC(=O)OC(C1CCCCN1)c2ccccc2,CP,1
CP-878,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3,CP,1
CP-879,C3=C(C(C2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)=O)C=CC(=C3)Cl,CP,1
CP-880,OCCN1CCCN(CCCN2c3ccccc3Sc4cc(ccc24)C(F)(F)F)CC1,CP,1
CP-881,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CCC4,CP,1
CN-246,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,CN,0
CN-247,CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,CN,0
CP-882,c1cc(ncc1)CSCCNc1c(cc[nH]1)[N+](=O)[O-],CP,1
CP-883,c1(cc(nc(c1C)C)C(SC(CNc1c(cc[nH]1)[N+](=O)[O-])(C)C)(C)C)C,CP,1
CP-884,CCC1(CCC(=O)NC1=O)c2ccccc2,CP,1
CP-885,C1=CC(=CC=C1C2(C(NC(=O)CC2)=O)CC)N,CP,1
CP-886,CN(C)CC\C=C/1c2ccccc2COc3ccccc13,CP,1
CP-887,CN(C)CCC=C2c1ccccc1COc3ccccc23,CP,1
CP-888,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O,CP,1
CN-248,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2n(CC1)ccn2)=O,CN,0
CP-889,c1ccc2N([C@H](CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,CP,1
CP-890,[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,CP,1
CP-891,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC6CC6,CP,1
CP-892,[C@H]12C5CC4=C3[C@]1([C@H](C(C[C@@H]2CC)=O)OC3=C(C=C4)OC)CCN5CC6CC6,CP,1
CN-249,CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,CN,0
CP-893,C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl,CP,1
CP-894,CN(C)CC\C=C/1c2ccccc2Sc3ccc(Cl)cc13,CP,1
CP-895,C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C,CP,1
CP-896,NC(=O)N1c2ccccc2C=Cc3ccccc13,CP,1
CP-897,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C,CP,1
CP-898,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)CN1CCCC1)=O,CP,1
CP-899,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)C[N@@]1C[C@@H](CC1)O)=O,CP,1
CN-250,c1ccc([C@H](C[N@]2CC[C@H](C2)O)N(C(Cc2ccccc2N)=O)C)cc1,CN,0
CP-900,c1(ccccc1)[C@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C,CP,1
CP-901,CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,CP,1
CP-902,C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C,CP,1
CP-903,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,CP,1
CP-904,C1=C(C)C=CC2=C1C3N(CC2)CCC(C3)(CC)O,CP,1
CP-905,COC(=O)C1=CCCN(C)C1,CP,1
CP-906,CN1CC(=CCC1)\C=N\OC,CP,1
CP-907,NC12CC3CC(CC(C3)C1)C2,CP,1
CP-908,CC12CC3(CC(C1)(CC(C2)C3)N)C,CP,1
CP-909,CC(=O)Nc1sc(nn1)[S](N)(=O)=O,CP,1
CP-910,CC(NC1=NN=C(S1)[S](N)(=O)=O)=O,CP,1
CN-251,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,CN,0
CP-911,C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC,CP,1
CN-252,CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,CN,0
CN-253,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,CN,0
CN-254,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)[nH]cn2)CN1CCCC1)=O,CN,0
CN-255,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,CN,0
CP-912,C1CC1,CP,1
CP-913,COC1(C(F)(F)C1(F)Cl)F,CP,1
CP-914,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,CP,1
CP-915,CN1N(C(=O)C=C1C)c2ccccc2,CP,1
CN-256,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,CN,0
CP-916,O1CCCCC1C(=O)N,CP,1
CP-917,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,CP,1
CP-918,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,CP,1
CP-919,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C([O-])=O)c3cscc3)C(=O)N2[C@H]1C([O-])=O,CP,1
CN-257,CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]3SC(C)(C)[C@@H](N3C1=O)C(O)=O,CN,0
CP-920,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,CP,1
CP-921,C1=CC(=CC=C1[S](NC2=NOC(=C2)C)(=O)=O)N,CP,1
CN-258,CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,CN,0
CP-922,c1(c(oc(c1C)C(N(C(C)(N)C)C(N)(C)C)(C)C)C)C.C[NH+]O.[OH-],CP,1
CN-259,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)C=O)O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N,CN,0
CN-260,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N,CN,0
CN-261,COc1cccnc1CCCCNC2=NC=C(Cc3ccc(C)nc3)C(=O)N2,CN,0
CN-262,Cc1ccc(CC2=CN=C(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,CN,0
CN-263,C1CN2CCC1C(C2)CN3c4ccccc4Sc5ccccc35,CN,0
CP-923,C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,CP,1
CN-264,[Br-].CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,CN,0
CN-265,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13,CN,0
CP-924,Clc1ccc(cc1)C(=O)NCCN2CCOCC2,CP,1
CP-925,C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl,CP,1
CP-926,Clc1cccc(Cl)c1NC2=NCCN2,CP,1
CP-927,C1=C(C(=C(C=C1)Br)NC2=NCCN2)F,CP,1
CN-266,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,CN,0
CN-267,Cc1cccc(Nc2ccccc2C(O)=O)c1C,CN,0
CN-268,CN(C)C1C2C(O)C3C(=C)c4c(Cl)ccc(O)c4C(=C3C(=O)C2(O)C(=O)\C(=C(N)/O)C1=O)O,CN,0
CN-269,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,CN,0
CN-270,CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,CN,0
CN-271,CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2,CN,0
